,filename,smiles,electronic_energy (Hartree),HOMO_LUMO_gap (eV),dipole_moment (Debye),crystal_density (g/cc),crystal_density (g/cc),heat_of_formation (kcal/mol),Q(cal/g),D(km/s),p(GPa)
8524,molecule_10592.xyz,NN=C1N(OC=C1[N+]([O-])=O)C=C,-638.5806644,2.664287756,2.3786,1.535,1.535,68.336,1421.958824,5.828777802,13.62566846
8525,molecule_10593.xyz,CN1N=C(N)C(=O)C=C1[N+]([O-])=O,-638.6963891,3.11708878,4.281,1.594,1.594,-8.801,968.2117647,5.430358412,12.12437497
8526,molecule_10595.xyz,O=C1N=C2C(=NN=C2C1=O)C#N,-597.9271459,2.565237532,0.4898,1.639,1.639,95.527,9.20625,1.812190463,1.374698274
8527,molecule_10597.xyz,[O-][N+](=O)C1=NNC(=N1)C(=O)C#C,-636.2041029,4.90625148,4.325,1.679,1.679,59.843,142.0963855,3.852332721,6.307863238
8528,molecule_10598.xyz,[O-][N+](=O)C1=CN=NN(C=C)C1=O,-637.425169,3.803093216,3.8621,1.587,1.587,49.369,702.0238095,5.317930384,11.59421913
8529,molecule_10599.xyz,NC1=C(N)C(CO)=C(O1)[N+]([O-])=O,-659.7747555,3.847176008,7.2618,1.665,1.665,-75.864,594.9075145,4.901450027,10.15762416
8530,molecule_10600.xyz,[O-][N+](=O)C1=C(N=NN1)C1COC1,-638.6358579,3.695063164,2.0376,1.584,1.584,27.709,1182.976471,5.685102748,13.23414703
8531,molecule_10601.xyz,[O-][N+](=O)C1=CN(N=N1)C(=O)C=C,-637.4511319,5.151972228,5.8253,1.565,1.565,32.541,601.8571429,5.069370213,10.43967847
8532,molecule_10602.xyz,NC1=COC(C=NO)=C1[N+]([O-])=O,-658.5049478,3.3946471,3.5691,1.675,1.675,-18.377,325.0292398,4.527184605,8.698404871
8533,molecule_10603.xyz,CC1=CN(OC=O)N=C1[N+]([O-])=O,-658.511216,5.33211302,6.2121,1.618,1.618,-20.881,310.3859649,4.370944694,7.931527814
8534,molecule_10606.xyz,[O-][N+](=O)C1=C2C(OC2=NO1)C#C,-639.8950991,4.786248324,4.5518,1.66,1.66,88.501,31.43975904,2.49659578,2.6303473
8535,molecule_10608.xyz,[O-][N+](=O)C1=NC(=N)ON=C1C#C,-636.1273683,3.730982476,2.2291,1.632,1.632,109.686,442.3554217,5.018829225,10.51514697
8536,molecule_10609.xyz,[O-][N+](=O)C1=C(NCC=O)C=NN1,-638.6894913,3.810168232,5.3156,1.574,1.574,-5.498,987.6411765,5.411213031,11.94006243
8537,molecule_10610.xyz,CN1N=NC(C)=C(C1=O)[N+]([O-])=O,-638.6720991,4.362563712,3.5222,1.518,1.518,10.871,1083.929412,5.406173859,11.63433571
8538,molecule_10611.xyz,OCC1=C(ON=C1[N+]([O-])=O)C#C,-641.1999735,4.341066548,4.2496,1.582,1.582,16.814,228.3214286,3.814082932,5.95169559
8539,molecule_10613.xyz,OC1=C(ON2CCN=C12)[N+]([O-])=O,-658.4776545,3.604992768,5.3117,1.67,1.67,-4.167,408.128655,4.782528325,9.689029222
8540,molecule_10615.xyz,COCC1=C(N)OC(=N1)[N+]([O-])=O,-659.7631638,3.898333816,6.8269,1.584,1.584,-64.739,659.2138728,4.861514335,9.677483964
8541,molecule_10616.xyz,[O-][N+](=O)C1=NC=NN1C(=C)C#N,-616.3605507,4.9525112,5.1615,1.564,1.564,97.431,973.430303,5.738193004,13.37046193
8542,molecule_10617.xyz,OCC(O)C1=CNN=C1[N+]([O-])=O,-659.7628196,5.067072036,5.2767,1.652,1.652,-66.14,651.1156069,4.986561486,10.46135826
8543,molecule_10618.xyz,NC1=C(NC(NC=O)=C1)[N+]([O-])=O,-638.7456851,4.000377316,8.4781,1.704,1.704,-45.661,751.3882353,5.334092122,12.20587517
8544,molecule_10619.xyz,CN=C1N(O)C=NC=C1[N+]([O-])=O,-638.6464566,3.917926168,2.8137,1.553,1.553,28.492,1187.582353,5.615663577,12.74595341
8545,molecule_10620.xyz,NC1=NC2=C(CO2)N=C1[N+]([O-])=O,-637.4692212,4.147592072,3.7146,1.708,1.708,13.956,491.2321429,5.113579639,11.23390768
8546,molecule_10621.xyz,COCON1C=CN=C1[N+]([O-])=O,-659.7027969,4.765839624,5.7916,1.552,1.552,-22.301,904.5202312,5.190071702,10.8825711
8547,molecule_10622.xyz,[O-][N+](=O)C1=C2C=CONC2=NN1,-637.4079027,3.047427084,2.7928,1.677,1.677,56.332,743.4702381,5.600801563,13.3232338
8548,molecule_10623.xyz,NCC(=O)N1C=CC(=N1)[N+]([O-])=O,-638.702987,4.366373336,4.0062,1.531,1.531,-11.043,955.0235294,5.267501885,11.10848837
8549,molecule_10624.xyz,NC1=C(C=NN1OC=C)[N+]([O-])=O,-638.6232792,4.6599865,5.0466,1.564,1.564,38.512,1246.523529,5.711005631,13.24406445
8550,molecule_10626.xyz,[O-][N+](=O)C1=NC(=NN1C=O)C#C,-636.1932043,4.541888156,4.2755,1.622,1.622,68.727,195.6144578,4.075654939,6.907033078
8551,molecule_10627.xyz,CN1NC(=CC1=NC=O)[N+]([O-])=O,-638.6760444,3.054774216,5.7668,1.609,1.609,4.088,1044.029412,5.568804225,12.82820828
8552,molecule_10628.xyz,ON1N=C2CC(=O)C2=C1[N+]([O-])=O,-657.2217377,4.484199564,5.3562,1.728,1.728,39.87,53.26035503,3.070232266,4.0789707
8553,molecule_10629.xyz,CC1=C(C=O)C(=NN1O)[N+]([O-])=O,-658.5091337,4.45726008,4.8172,1.633,1.633,-18.288,325.5497076,4.451172672,8.274272198
8554,molecule_10630.xyz,NC1=C(CC=O)N=C(N1)[N+]([O-])=O,-638.7193152,3.8028211,5.9619,1.643,1.643,-26.771,862.5058824,5.38504259,12.15776396
8555,molecule_10631.xyz,CC1=C(O)C(=NC(=N)O1)[N+]([O-])=O,-658.5547327,2.6123136,2.9377,1.618,1.618,-46.548,160.2865497,3.705305856,5.699730931
8556,molecule_10632.xyz,CC1=NC(=O)N(N)C=C1[N+]([O-])=O,-638.7076186,4.665156704,2.12,1.595,1.595,-14.483,934.7882353,5.385151774,11.92821728
8557,molecule_10633.xyz,CN=CN1C(=O)OC=C1[N+]([O-])=O,-658.5598076,4.31167802,1.0259,1.578,1.578,-49.142,145.1169591,3.55378149,5.158481315
8558,molecule_10634.xyz,OC1=C(N=C2NC=CN12)[N+]([O-])=O,-637.4985275,3.905136716,7.9439,1.792,1.792,-3.786,385.625,4.976532793,10.95646186
8559,molecule_10635.xyz,NC(=N)C1=C(NC=C1O)[N+]([O-])=O,-638.7350879,3.340496016,0.6999,1.647,1.647,-31.079,837.1647059,5.353908089,12.03622233
8560,molecule_10636.xyz,CCN1C=NC(=O)C(=N1)[N+]([O-])=O,-638.683063,4.574542076,8.6565,1.556,1.556,-1.952,1008.5,5.397775405,11.79110982
8561,molecule_10637.xyz,NC1=NC(=NC=C1[N+]([O-])=O)C#N,-616.4357791,4.364468524,3.749,1.626,1.626,46.995,667.7575758,5.360969164,11.96936134
8562,molecule_10638.xyz,[O-][N+](=O)C1=CN=C(NC=O)N=C1,-637.5337421,4.685021172,0.6948,1.606,1.606,-22.325,275.2738095,4.242129266,7.435073366
8563,molecule_10639.xyz,ONC1=NC=C(O)C=C1[N+]([O-])=O,-658.5355023,3.11300704,3.8651,1.686,1.686,-37.376,213.9239766,4.096024758,7.149796016
8564,molecule_10640.xyz,ON=C1ON(C=C)C(=C1)[N+]([O-])=O,-658.4213741,2.425097792,1.4605,1.574,1.574,39.386,662.8245614,5.186448847,10.96875995
8565,molecule_10641.xyz,CC1=NC(=NN=C1[N+]([O-])=O)C#N,-616.3652067,4.229226872,3.7158,1.564,1.564,92.853,945.6848485,5.696859962,13.17853689
8566,molecule_10642.xyz,COC(=C)C1=NON=C1[N+]([O-])=O,-658.4570381,4.055072632,4.2398,1.538,1.538,18.39,540.0409357,4.85180228,9.453111728
8567,molecule_10643.xyz,CC1=C2NC(=O)C2=C(O1)[N+]([O-])=O,-641.2476852,3.918742516,6.7299,1.644,1.644,-12.863,51.67261905,2.700052321,3.057653574
8568,molecule_10644.xyz,[O-][N+](=O)C1=C2CON=C2ON=C1,-657.2339244,3.008514496,1.3296,1.703,1.703,38.359,44.31952663,2.903015305,3.613998212
8569,molecule_10646.xyz,COC1=C(CN)OC(=N1)[N+]([O-])=O,-659.756394,3.717648792,4.1643,1.512,1.512,-57.328,702.0520231,4.787535555,9.099701927
8570,molecule_10647.xyz,[O-][N+](=O)C1=CC2=C(O1)C=NOC2,-641.2381637,3.794929736,3.0554,1.631,1.631,-1.028,122.1190476,3.329714966,4.626515717
8571,molecule_10648.xyz,NC1=C(N=CN1OC=C)[N+]([O-])=O,-638.6345435,4.575902656,7.6935,1.586,1.586,30.316,1198.311765,5.708285621,13.35330673
8572,molecule_10649.xyz,OC(C#N)C1=CNC(=N1)[N+]([O-])=O,-637.480655,4.707878916,5.8522,1.628,1.628,3.252,427.5178571,4.779530888,9.521330946
8573,molecule_10650.xyz,ON=C1C=CC(=NC=N1)[N+]([O-])=O,-637.4041401,2.858306464,1.4411,1.589,1.589,62.028,777.375,5.459851219,12.2313617
8574,molecule_10652.xyz,CC(=C)C1=C(N(O)N=N1)[N+]([O-])=O,-638.5920216,4.018609088,1.8488,1.55,1.55,61.16,1379.747059,5.822689166,13.68550042
8575,molecule_10653.xyz,NC1=C(N=C2CC(=O)N12)[N+]([O-])=O,-637.4784048,4.18922582,5.4381,1.733,1.733,4.856,437.0654762,5.016500389,10.90892879
8576,molecule_10654.xyz,CC1CN2ON=C(C2=N1)[N+]([O-])=O,-638.580807,3.814522088,5.5273,1.546,1.546,63.151,1391.458824,5.824942579,13.67261882
8577,molecule_10656.xyz,[O-][N+](=O)C1=C2CCNN2OC1=O,-658.491715,4.291813552,8.3514,1.712,1.712,-14.685,346.619883,4.670204684,9.383892757
8578,molecule_10657.xyz,CON1C=C(C(OC)=N1)[N+]([O-])=O,-659.697806,4.858903296,6.1743,1.531,1.531,-18.427,926.9132948,5.174658026,10.72034776
8579,molecule_10658.xyz,CN=C1N(O)N=CC=C1[N+]([O-])=O,-638.5965039,3.30076708,5.6455,1.601,1.601,54.841,1342.576471,5.910240625,14.40289277
8580,molecule_10659.xyz,OCC1=C(OC(=N1)C#C)[N+]([O-])=O,-641.2377031,4.356849276,4.4963,1.592,1.592,-9.351,72.57738095,2.876053524,3.398139381
8581,molecule_10660.xyz,ON=CN1C=C(C=C1O)[N+]([O-])=O,-658.5139826,4.179973876,5.5224,1.723,1.723,-26.492,277.5730994,4.437496121,8.505660064
8582,molecule_10661.xyz,CC1=C(N=C2N=CON12)[N+]([O-])=O,-637.434814,4.784887744,7.4058,1.676,1.676,38.936,639.922619,5.39248048,12.34592087
8583,molecule_10662.xyz,OCC(=C)C1=NC(=NO1)[N+]([O-])=O,-658.5060102,4.707334684,5.9054,1.607,1.607,-18.976,321.5263158,4.38932901,7.963221484
8584,molecule_10663.xyz,[O-][N+](=O)C1=NN=NN1C(=C)C#C,-616.265101,4.358209856,4.8151,1.549,1.549,155.688,1326.50303,6.159918535,15.31007938
8585,molecule_10664.xyz,CNC1=C(O)N=CN=C1[N+]([O-])=O,-638.7288532,3.609890856,5.6602,1.619,1.619,-27.569,857.8117647,5.324196335,11.77300272
8586,molecule_10666.xyz,CCC1=NC(=O)N=C(N1)[N+]([O-])=O,-638.7273573,3.97153302,7.0979,1.603,1.603,-31.615,834.0117647,5.251456255,11.3802206
8587,molecule_10667.xyz,ONC=C1NC(=O)C=C1[N+]([O-])=O,-658.5184355,2.60006838,5.3039,1.716,1.716,-32.541,242.1988304,4.276762382,7.880782964
8588,molecule_10668.xyz,CN1C=C(N(C=N)C1=O)[N+]([O-])=O,-638.7143242,4.163646916,4.5708,1.564,1.564,-17.744,915.6058824,5.287064538,11.35077022
8589,molecule_10669.xyz,CC1=C(NC(O1)=NC=O)[N+]([O-])=O,-658.58746,3.840373108,3.6778,1.611,1.611,-66.917,41.16959064,2.630077775,2.863704056
8590,molecule_10671.xyz,[O-][N+](=O)C1=CC(=NN=C)N=CO1,-637.4254242,3.54839264,1.9346,1.574,1.574,47.738,692.3154762,5.270210183,11.3259126
8591,molecule_10672.xyz,[O-][N+](=O)C1=COC(CNN=C)=N1,-638.6505189,3.82867212,3.4539,1.501,1.501,21.555,1146.776471,5.442137021,11.7003356
8592,molecule_10673.xyz,OC=CC1=C(NC(=N)N1)[N+]([O-])=O,-638.7048851,2.930961436,8.2643,1.693,1.693,-17.05,919.6882353,5.585585257,13.33005003
8593,molecule_10674.xyz,[O-][N+](=O)C1=NC=CN2C=NN=C12,-616.3866499,4.329093444,7.9369,1.688,1.688,81.102,874.4666667,5.883327183,14.76172117
8594,molecule_10675.xyz,OC1=C(C=C2NN=CN12)[N+]([O-])=O,-637.4740594,3.357367208,4.4563,1.741,1.741,14.129,492.2619048,5.184412749,11.6844261
8595,molecule_10676.xyz,ON=C1C=CN=CC(=N1)[N+]([O-])=O,-637.393181,2.652858884,2.778,1.586,1.586,69.487,821.7738095,5.529150416,12.52836056
8596,molecule_10677.xyz,[O-][N+](=O)C1=CC2=NN=CC2=NN1,-616.3600455,3.437913544,3.5777,1.723,1.723,96.784,969.5090909,6.123045211,16.19447902
8597,molecule_10678.xyz,CN1C=C(N=C1[N+]([O-])=O)C(N)=O,-638.7449156,4.379434904,2.4212,1.584,1.584,-40.009,784.6352941,5.130518422,10.7780904
8598,molecule_10679.xyz,OC1=CNN2N=C(C=C12)[N+]([O-])=O,-637.4290875,4.17562002,8.84,1.8,1.8,37.361,630.547619,5.645071557,14.1356468
8599,molecule_10680.xyz,CCC1=NN=C(C(=N)O1)[N+]([O-])=O,-638.6556363,4.882577388,6.6076,1.497,1.497,18.603,1129.411765,5.411865341,11.54960953
8600,molecule_10682.xyz,NC(=O)C1=C(C(N)=CO1)[N+]([O-])=O,-658.5809548,3.73887384,6.792,1.724,1.724,-70.304,21.3625731,2.338197854,2.362381774
8601,molecule_10683.xyz,CC1=C(C(=N)C=NN1O)[N+]([O-])=O,-638.6196776,3.636286108,5.6778,1.621,1.621,42.039,1267.270588,5.874716925,14.34492411
8602,molecule_10687.xyz,NC1=NC2=CC(=CN2O1)[N+]([O-])=O,-637.4417138,4.234397076,8.4963,1.771,1.771,28.483,577.702381,5.460546075,13.0978777
8603,molecule_10688.xyz,CNN1N=CC(=O)C=C1[N+]([O-])=O,-638.6391095,4.009357144,4.1476,1.554,1.554,28.443,1187.294118,5.617740878,12.76082446
8604,molecule_10689.xyz,CC1=C(N(O)C(=N)N=C1)[N+]([O-])=O,-638.6430628,3.181308156,3.1042,1.528,1.528,30.241,1197.870588,5.567200638,12.39222263
8605,molecule_10690.xyz,OCC1CN2N=C(N=C12)[N+]([O-])=O,-638.6358411,5.501641288,8.1779,1.614,1.614,23.096,1155.841176,5.724273965,13.58168612
8606,molecule_10691.xyz,CC(C=O)N1C=NN=C1[N+]([O-])=O,-638.6729963,4.802031052,7.7429,1.569,1.569,6.784,1059.888235,5.495815724,12.29061092
8607,molecule_10692.xyz,ONC=CC1=CNN=C1[N+]([O-])=O,-638.6248944,3.678464088,6.9458,1.642,1.642,32.677,1212.2,5.860870428,14.39564052
8608,molecule_10693.xyz,NN=C1C(O)=COC=C1[N+]([O-])=O,-658.5211304,3.059400188,1.6495,1.649,1.649,-24.162,291.1988304,4.35763187,7.979669494
8609,molecule_10694.xyz,[O-][N+](=O)C1=NC2=C(NC(=N)C2)O1,-637.4622066,3.762820048,5.8478,1.693,1.693,16.804,508.1845238,5.125910007,11.22629276
8610,molecule_10695.xyz,[O-][N+](=O)C1=CC(=O)C=NN1N=C,-637.4136964,4.207185476,3.9276,1.585,1.585,54.425,732.1190476,5.36946879,11.81030507
8611,molecule_10696.xyz,NC1=CC(=NN1CC=O)[N+]([O-])=O,-638.6898391,4.485560144,6.9881,1.616,1.616,-7.533,975.6705882,5.491436672,12.50926714
8612,molecule_10697.xyz,CNN1C=NC(C=O)=C1[N+]([O-])=O,-638.6655787,4.105414092,5.4772,1.545,1.545,13.865,1101.541176,5.492077041,12.14940147
8613,molecule_10699.xyz,NN1N=C(C2=C1CCO2)[N+]([O-])=O,-638.6342403,4.321746312,7.4525,1.632,1.632,27.458,1181.5,5.79925365,14.03959951
8614,molecule_10700.xyz,CCC1=NC(=O)C(=NO1)[N+]([O-])=O,-658.5156073,4.86815524,6.0112,1.567,1.567,-24.913,286.8070175,4.193904839,7.151245032
8615,molecule_10701.xyz,CC1=C(ON=C1C=NN)[N+]([O-])=O,-638.6314223,3.917926168,6.7499,1.549,1.549,33.714,1218.3,5.64189501,12.84332597
8616,molecule_10702.xyz,OC1CCN2N=C(N=C12)[N+]([O-])=O,-638.6934376,5.515247088,7.0404,1.619,1.619,-11.052,954.9705882,5.468945073,12.42184893
8617,molecule_10703.xyz,[O-][N+](=O)C1=NN2C=CN=CC2=N1,-616.4063183,4.867338892,5.4995,1.646,1.646,71.213,814.5333333,5.681030089,13.54673316
8618,molecule_10704.xyz,CCOC1=NNC(O)=C1[N+]([O-])=O,-659.7851992,4.654816296,4.2079,1.596,1.596,-75.157,598.9942197,4.77067296,9.365177789
8619,molecule_10707.xyz,[O-][N+](=O)C1=CN(OC1=O)N1CC1,-658.4505201,4.294806828,8.4915,1.647,1.647,11.614,500.4152047,4.985129262,10.43521079
8620,molecule_10708.xyz,OCCC1=NC=NN=C1[N+]([O-])=O,-638.6625639,4.48583226,5.3169,1.557,1.557,12.23,1091.923529,5.508465392,12.28487905
8621,molecule_10709.xyz,[O-][N+](=O)C1=NON(C2CC2)C1=O,-658.4452715,4.377257976,6.0123,1.604,1.604,17.129,532.6666667,4.973466988,10.2113995
8622,molecule_10710.xyz,NN=C1C=CN(O)C(=C1)[N+]([O-])=O,-638.6050904,2.354619748,2.0788,1.561,1.561,52.539,1329.035294,5.795792578,13.62296406
8623,molecule_10711.xyz,CC1=NC2=CN=C(N2O1)[N+]([O-])=O,-637.432275,4.452906224,6.3517,1.647,1.647,40.411,648.702381,5.346710231,12.0038808
8624,molecule_10712.xyz,COC(=C)C1=NOC(=N1)[N+]([O-])=O,-658.4963914,3.556011888,4.8203,1.55,1.55,-7.547,388.3625731,4.491161742,8.141995551
8625,molecule_10713.xyz,CNC1=C(C=C(O)N1O)[N+]([O-])=O,-659.7221284,3.72662862,6.9683,1.692,1.692,-39.979,802.3352601,5.340621173,12.1819719
8626,molecule_10714.xyz,NN=C1OC=C(C(N)=C1)[N+]([O-])=O,-638.6687442,2.449860348,1.9997,1.584,1.584,9.036,1073.135294,5.548274137,12.60477627
8627,molecule_10715.xyz,NC1=CC(=C(N=N1)C#N)[N+]([O-])=O,-616.3823526,3.796562432,8.4233,1.658,1.658,78.081,856.1575758,5.780837162,14.09179731
8628,molecule_10716.xyz,CC(=O)CC1=NNC(=N1)[N+]([O-])=O,-638.7077464,3.694791048,1.7356,1.542,1.542,-16.367,923.7058824,5.248757536,11.08238286
8629,molecule_10717.xyz,COC1=NC(OC)=C(N1)[N+]([O-])=O,-659.7848281,4.3606589,6.882,1.574,1.574,-75.349,597.8843931,4.724108172,9.100327067
8630,molecule_10718.xyz,CNC(=O)C1=C(C=NO1)[N+]([O-])=O,-658.5408165,4.718763556,4.7884,1.616,1.616,-40.106,197.9590643,3.902830051,6.318575636
8631,molecule_10719.xyz,CC1=C(NN(C=O)C1=O)[N+]([O-])=O,-658.5690367,3.569073456,1.2276,1.602,1.602,-55.327,108.9473684,3.341822641,4.606617734
8632,molecule_10720.xyz,[O-][N+](=O)C1=NOC(=N1)C1CCO1,-658.4901044,4.701620248,5.4103,1.599,1.599,-9.525,376.7953216,4.551512963,8.53490041
8633,molecule_10721.xyz,NC1=C(OC=C)N=C(O1)[N+]([O-])=O,-658.5289461,3.35110854,6.5881,1.682,1.682,-36.86,216.9415205,4.103696733,7.165922422
8634,molecule_10722.xyz,[O-][N+](=O)C1=CNN=C2CON=C12,-637.4112852,3.37287782,7.3513,1.754,1.754,49.111,700.4880952,5.691726538,14.14722587
8635,molecule_10723.xyz,[O-][N+](=O)C1=CN2OCCN2C1=O,-658.4779635,4.072760172,7.4544,1.699,1.699,-3.26,413.4327485,4.855035053,10.09341139
8636,molecule_10724.xyz,CN=CN1C=C(O)C(=N1)[N+]([O-])=O,-638.6861413,4.029765844,4.7184,1.514,1.514,3.073,1038.058824,5.338694539,11.32557551
8637,molecule_10725.xyz,NN1NC(=C(C#C)C1=O)[N+]([O-])=O,-637.3796963,3.283623772,2.3762,1.622,1.622,66.764,805.5654762,5.585776648,12.97370003
8638,molecule_10726.xyz,COC1=C(C=C(O)N1N)[N+]([O-])=O,-659.7372451,3.872754912,7.3085,1.65,1.65,-47.531,758.6820809,5.176577519,11.26514376
8639,molecule_10727.xyz,[O-][N+](=O)C1=NC(ON1)=NCC=C,-638.6080867,3.23681982,1.2587,1.507,1.507,48.747,1306.729412,5.637576907,12.5897436
8640,molecule_10728.xyz,CC1=NN(CC=O)C(=N1)[N+]([O-])=O,-638.6955178,4.782982932,4.7342,1.539,1.539,-7.116,978.1235294,5.317499109,11.35982498
8641,molecule_10729.xyz,OC1=C(NN(C=C)C1=N)[N+]([O-])=O,-638.6514664,2.81095828,1.2252,1.559,1.559,23.233,1156.647059,5.593144147,12.67623281
8642,molecule_10730.xyz,CC1=C(CO)N(O)N=C1[N+]([O-])=O,-659.7136993,5.036595044,4.939,1.616,1.616,-33.189,841.583815,5.23787602,11.38073568
8643,molecule_10731.xyz,CN=C1NC=C(N1C=O)[N+]([O-])=O,-638.6936968,3.823774032,7.8338,1.623,1.623,-7.534,975.6647059,5.507544236,12.61783618
8644,molecule_10732.xyz,OC1=C(NN=C1OC=C)[N+]([O-])=O,-658.5301154,3.345121988,2.1852,1.601,1.601,-29.802,258.2163743,4.144689162,7.083099338
8645,molecule_10733.xyz,NNC1=CC(=CNC1=O)[N+]([O-])=O,-638.7096097,3.50893582,4.0214,1.64,1.64,-19.615,904.6,5.442799299,12.40547893
8646,molecule_10736.xyz,CN1N=CC(OC=N)=C1[N+]([O-])=O,-638.6721255,4.468416836,2.4892,1.548,1.548,11.464,1087.417647,5.481484041,12.11818696
8647,molecule_10737.xyz,NC1=NC(=C(CC=N)O1)[N+]([O-])=O,-638.6996028,4.245553832,6.3462,1.601,1.601,-14.644,933.8411765,5.397450396,12.01203866
8648,molecule_10738.xyz,[O-][N+](=O)C1=CC=CC2=NN=NN12,-616.3671721,4.172354628,6.5524,1.654,1.654,96.635,968.6060606,5.952135531,14.91643655
8649,molecule_10739.xyz,CNC1=NC(C=O)=C(O1)[N+]([O-])=O,-658.5581904,3.822141336,8.1132,1.654,1.654,-53.966,116.9064327,3.475839915,5.086733608
8650,molecule_10740.xyz,NC1=NOC(=C1CC=O)[N+]([O-])=O,-658.5271624,3.980512848,4.624,1.612,1.612,-30.727,252.8070175,4.141943364,7.105152716
8651,molecule_10741.xyz,[O-][N+](=O)C1=C(NN=N1)C#CC=O,-636.1787277,4.566922828,3.4602,1.646,1.646,76.681,243.5301205,4.348329878,7.936433188
8652,molecule_10742.xyz,NC1=NNC2=C1C=C(O2)[N+]([O-])=O,-637.4578536,3.81234516,5.2356,1.718,1.718,20.795,531.9404762,5.237435715,11.8274077
8653,molecule_10743.xyz,ON1C=CC2=C1OC=C2[N+]([O-])=O,-641.2255918,4.032214888,5.6435,1.724,1.724,2.799,144.8988095,3.60983116,5.630686492
8654,molecule_10744.xyz,NN=COC1=CC(=CO1)[N+]([O-])=O,-658.5042892,3.89670112,5.2964,1.604,1.604,-17.388,330.8128655,4.415104196,8.047272409
8655,molecule_10745.xyz,NC1=CC(=O)C=NN=C1[N+]([O-])=O,-637.4270537,3.59601294,4.6556,1.645,1.645,42.602,661.7440476,5.368935121,12.09451775
8656,molecule_10746.xyz,[O-][N+](=O)C1=C2N(OCC2=C)N=N1,-637.3736128,4.649646092,7.0007,1.659,1.659,77.14,867.327381,5.777934131,14.0830276
8657,molecule_10747.xyz,COC1=NN=C(N=C1C)[N+]([O-])=O,-638.6775819,4.666517284,7.0421,1.512,1.512,6.908,1060.617647,5.362764257,11.41775065
8658,molecule_10749.xyz,[O-][N+](=O)C1=NC=C2NC(=O)CN12,-637.5136264,4.193579676,4.9396,1.712,1.712,-14.777,320.202381,4.602143557,9.112373848
8659,molecule_10750.xyz,[O-][N+](=O)C1=CN2OC=CN2C1=O,-657.2387657,3.52118104,7.257,1.764,1.764,31.384,3.047337278,1.5232333,1.016760122
8660,molecule_10751.xyz,OCCNC1=COC(=N1)[N+]([O-])=O,-659.7555162,3.582135024,5.5452,1.575,1.575,-60.85,681.6936416,4.883690584,9.729593021
8661,molecule_10752.xyz,CON1C=C(C(=O)C=N1)[N+]([O-])=O,-658.4826231,4.160109408,7.2898,1.632,1.632,-2.633,417.0994152,4.733683141,9.354247979
8662,molecule_10754.xyz,NC1=CN(CC=O)C(=N1)[N+]([O-])=O,-638.7002157,3.601727376,6.5251,1.59,1.59,-13.667,939.5882353,5.380648098,11.88394358
8663,molecule_10755.xyz,[O-][N+](=O)C1=C2ONC(=N)C2=CN1,-637.4261429,4.082828464,4.8845,1.696,1.696,43.408,666.5416667,5.492262295,12.90259535
8664,molecule_10756.xyz,[O-][N+](=O)C1=CN=C(N1)OCC=N,-638.6956983,4.470321648,3.0461,1.551,1.551,-7.657,974.9411765,5.340790695,11.51888254
8665,molecule_10759.xyz,[O-][N+](=O)C1=CC2=NCC=NN2O1,-637.3832385,3.586216764,4.0556,1.613,1.613,71.909,836.1904762,5.616903961,13.07173013
8666,molecule_10761.xyz,NC1=C(C(=N)N(O)C=C1)[N+]([O-])=O,-638.6807223,3.762547932,5.7903,1.655,1.655,2.636,1035.488235,5.664871001,13.5165585
8667,molecule_10762.xyz,[O-][N+](=O)C1=NC(NC=C1)=NC=O,-637.5083287,3.750574828,5.128,1.672,1.672,-6.513,369.3928571,4.692646317,9.335305238
8668,molecule_10763.xyz,NN1C(=N)OC(C#C)=C1[N+]([O-])=O,-637.3767024,3.171239864,2.9138,1.603,1.603,70.064,825.2083333,5.574869431,12.8250946
8669,molecule_10765.xyz,COC1=C(N(N)C(O)=C1)[N+]([O-])=O,-659.7424483,4.3198415,4.6995,1.629,1.629,-48.842,751.1040462,5.118779993,10.92524428
8670,molecule_10766.xyz,CNC1=C(ON=C1CO)[N+]([O-])=O,-659.7313927,3.827039424,5.4916,1.576,1.576,-43.126,784.1445087,5.059820119,10.44839098
8671,molecule_10767.xyz,OCCC1=C(C(=O)NN1)[N+]([O-])=O,-659.7712164,4.538078532,9.2066,1.698,1.698,-72.297,615.5260116,5.010393589,10.74576933
8672,molecule_10768.xyz,[O-][N+](=O)C1=NC(=N)C(=CO1)C#N,-636.2354781,4.159837292,2.1223,1.66,1.66,42.261,36.18072289,2.715274639,3.111316248
8673,molecule_10769.xyz,NN1C(=N)OC(=C1C#C)[N+]([O-])=O,-637.3821722,3.60281584,4.7879,1.622,1.622,64.848,794.1607143,5.565900708,12.88153534
8674,molecule_10770.xyz,CC1=CN=NC(=NC1=O)[N+]([O-])=O,-637.4103153,3.410429828,5.7255,1.565,1.565,54.692,733.7083333,5.326740215,11.52662434
8675,molecule_10771.xyz,[O-][N+](=O)C1=NC=CN1C(=O)C#N,-636.2475706,4.307052048,4.3363,1.641,1.641,37.075,4.939759036,1.637611002,1.123464633
8676,molecule_10772.xyz,CCN=C1N(O)OC=C1[N+]([O-])=O,-659.6560539,4.509778468,5.6216,1.606,1.606,4.194,1057.67052,5.522603684,12.601006
8677,molecule_10774.xyz,NCC1=CN=C(OC1=O)[N+]([O-])=O,-658.5660028,4.029765844,5.9931,1.612,1.612,-56.745,100.6549708,3.290149874,4.483286242
